references,language,eng_caption,image_id
"Tamart yesɛan taɛemzart d azeggaɣ tettṭṭef taḥawsa, tettusmimeḍ.",kab_Latn,A woman wearing a red helmet is holding a rope and smiling .,1858963639_4588cd4be9.jpg
O dikalu dia zele ni dia xikatela di di jikula o menha.,kmb_Latn,A black and white dog shakes water off itself .,1957371533_62bc720bac.jpg
Avu eve siwo léa ƒoƒo dzĩ ɖe woƒe nu me la le ʋuʋum.,ewe_Latn,"Two dogs holding red balls in their mouth , running in the snow .",3117562746_62f57a02b5.jpg
ሁለት ልጆች ልብስ ለብሰው ውሃ ውስጥ ይጫወታሉ .,amh_Ethi,Two kids are dressed up and playing in the water .,3445296377_1e5082b44b.jpg
"Muhatu ua muemana, ni mona ua mu kuendela ku hama.",kmb_Latn,"Woman standing , with a child on a swing .",3399284917_721aefe2a7.jpg
Ɓiɗɗo sukaajo ɗon ƴeewa dow dow dow dow dow.,fuv_Latn,A little boy slides down a red slide .,1490670858_e122df2560.jpg
Nkento mosi ke telama na kilanga pene-pene ya kamio mpi ke tala na kinokolo.,kon_Latn,"A woman stands in a field near a car , and looks through binoculars .",2831215155_07ba8f1805.jpg
Umugore ukinira Volleyball,kin_Latn,A woman plays volleyball .,3467073304_aefe553c4d.jpg
"Muhatu ua zuata izuatu ia kuzoua, ni kaphá ka kuzoua ni mauana.",kmb_Latn,"A girl in a bathing suit , swim cap and goggles .",656260720_a7db4ce48b.jpg
Ẹ̀gbẹ́ àwọn òṣèré tó ń gbá hockey yíjú àlá kan.,yor_Latn,A group of hockey players around a goal .,3523950181_414978964e.jpg
sin n warrac ttḥebben.,kab_Latn,two children hug .,2324979199_4193ef7537.jpg
Muthu u zumbuka mu kialu kia ku banda.,kmb_Latn,A person jumping step railing .,3348811097_0e09baa26f.jpg
Mũndũrũme ũrĩ riitho rĩaregirũo na mũtumia ũrĩ na mwana agĩtambũrũka nja ya nyũmba ĩyo.,kik_Latn,Man with injured eye and woman holding child pose outside of building .,3201666946_04fe837aff.jpg
Twee bruin honde hardloop saam.,afr_Latn,Two brown dogs run together .,3626998066_3ae11ee278.jpg
Mwasi moko azali kobimisa motó na ye na hema na ye na mopanzi ya moutnaine oyo etondi na mbula - mpɛmbɛ.,lin_Latn,a woman sticking her head out of her tent on the side of a snowy moutnain .,390986651_c801db91a0.jpg
Ðevi aɖe si do awu dzĩ kple sukua si le abe gbea ene la le tsi me.,ewe_Latn,A child in a blue shirt and orange swim trunks is underwater .,2775744946_1ab5d500a2.jpg
Mutu umwe eji kutambukanga ku lilama nakuzachila hachihanda chakupunda.,cjk_Latn,A man rides a mountain bike down a slope in the woods .,3371887001_44ab0c2f17.jpg
Yiwen wergaz yettwaḥeǧǧu ɣer tkamra seg daxel n tneqma n tneqma n tneqma n uguren.,kab_Latn,A man waves to the camera from inside a greenhouse section of a farm products store .,3600403707_527aa0596e.jpg
Mutane biyu suna tafiya a bakin teku .,hau_Latn,Two people are walking by the ocean .,450596617_ed37ec0fe4.jpg
"O filme ia lungu ni ita ia bhiti ku ixi ia Alemanha, ia londekesa o masoladi a kexile mu ta o jifalamenda.",kmb_Latn,A civil war reenactment with cannon teams firing cannons .,61209225_8512e1dad5.jpg
Omuntu ali mu mpewo ku pikipiki eya kiragala .,lug_Latn,A person in midair on a yellow motorcycle .,640053014_549d2f23d2.jpg
Suka debbo nder ɓorɗe ɓooyɗe ɗon nyaama nyaamdu.,fuv_Latn,The little girl in the striped shirt is eating some bread .,1459032057_97e73ed6ab.jpg
Umugabo wambaye ishati itukura azamuka ibuye mu gihe undi mugabo ahagaze inyuma kugira ngo amufashe.,kin_Latn,A man in a red shirt climbs a rock while another man stands behind to help him .,2474918824_88660c7757.jpg
Ngitĩ yĩkomete ĩĩsanĩ yĩ na ũnyungaa mũvyũ.,kam_Latn,A dog lays down in the long green grass .,229862312_1a0ba19dab.jpg
'N Man en meisie hou hande vas wat in die straat loop.,afr_Latn,A man and girl hold hands walking down the street .,2222559267_6fd31e3941.jpg
Avuvi aɖe le tsitre ɖe gota le zã me.,ewe_Latn,A black dog is standing outside in the dark of night .,2218334049_e649dbdb1a.jpg
Otu nwoke yi uwe dị ka Jack Sparrow si Pirates nke Caribbean,ibo_Latn,a man dressed as Jack Sparrow from Pirates of the Caribbean,1527297882_dededc7891.jpg
Omulenzi omuto ng'asindika omusajja omunene mu kagaali k'abalema .,lug_Latn,A young boy pushes a large man in a wheelchair .,3021780428_497542a072.jpg
ቡናማና ነጭ ውሻ በቀይ ኮተብ ውስጥ እየዘለለ ነው .,amh_Ethi,A brown and white dog is jumping through a red hoop .,3638992163_a085cc0c24.jpg
'N Knipoogseun in die sneeu dra 'n helm en 'n oranje LL Bean-baadjie.,afr_Latn,A winking boy in the snow wears a helmet and an orange LL Bean jacket .,2131762850_5293a288d9.jpg
"diiala dia kexile ni ji phoko, muhatu ua kexile ni ji lumuenu ja muanha, ni mona ua kexile ni kaphelê kazele bhu pholo ia inzo ia dikota.",kmb_Latn,"A man in stripes , a woman in sunglasses , and a child in a blue hat in front of a brick building .",2502007071_82a8c639cf.jpg
Àwọn ajá méjì sáré fún ọ̀pá .,yor_Latn,two dogs run for a stick .,1688699579_2f72328c7e.jpg
Muana wa balume udi mu tshiamu,lua_Latn,A little boy is in a tire,3532412342_e0a004b404.jpg
Muntu udi usangula muana wa balume mu mâyi.,lua_Latn,A man is pulling a little boy out of the water .,1394599090_fe0ba238f0.jpg
Abantu basatu mu muzira baateeka ebyuma byabwe mu ntegeka .,lug_Latn,Three people in the snow put their gear in order .,115684808_cb01227802.jpg
Mu tshimfuanyi tshia pabuipi tshia muntu uvua ne tshishelu tshia bulue ne tshinsalu tshia kavuala.,lua_Latn,a closeup blurred image of a man wearing a green shirt and tan pants .,3039209547_81cc93fbec.jpg
Matar tana sanye da ƙafar rufi mai furfura kuma tana gudu a kan tekun .,hau_Latn,The woman is wearing a purple shirt and runs on the beach .,2657663775_bc98bf67ac.jpg
Uyu mwana agiye kwinjira mu kibuga cy'indege kinini,kin_Latn,The boy is jumping into the large pool .,3567604049_da9e1be4ba.jpg
Nkaka mosi ya nda ti kanzu ya mbwaki mpi munoko ya ndombe yina ke baka ntinu.,kon_Latn,A greyhound with a red shirt and blue muzzle on running a race .,2936590102_25036069a6.jpg
Aaj ke cath në agör yic ke cï këny koor tääu thok.,dik_Latn,A dog trotting down the beach with a toy in its mouth .,2364096157_eb7970a69a.jpg
wuluw fila be boli sira dɔ kan,dyu_Latn,two black dogs running down either side of a paved pathway,295258727_eaf75e0887.jpg
Aqjun aberkan yettɛedday ɣef teftist ger idurar.,kab_Latn,A black dog walks on the beach near the rocks .,3642220260_3aa8a52670.jpg
Ọtụtụ ndị na-anọdụ ala gburugburu tebụl na patio .,ibo_Latn,Several people are sitting around a table on a patio .,533713001_2d36e93509.jpg
Argaz yesɛan tafaska d yiwen n usemmiḍ n Santa Claus.,kab_Latn,A man in a mask and wearing a Santa Claus suit .,3106223494_52d4d2d75d.jpg
An'a kitatu a mu tonoka mu museke,kmb_Latn,Three children playing in sand at beach,1248940539_46d33ed487.jpg
Mũndũ arathaga na ngui.,kik_Latn,A person runs with a dog .,2657643451_b9ddb0b58f.jpg
Umugabo n'umugore bari hanze basomana n'umugore wambaye agapfukamunwa gatukura inyuma.,kin_Latn,A man and a woman are outside kissing with a woman wearing a red scarf in the background .,468102269_135938e209.jpg
Ngui igĩrĩ igĩthakaga na ndũrũme gĩthaka-inĩ kĩrĩa kĩiyũrĩtwo nĩ maaĩ.,kik_Latn,Two dogs playing in a flooded field with a stick .,2244024374_54d7e88c2b.jpg
"Syana ilĩ iendeee kũkita, na ũmwe aimũkũlya aũngamĩe ngalĩ ya kw'oko kwa aka",kam_Latn,Two boys playing tug of war while one reaches out to chair on left,2169067981_cc19268f23.jpg
Wani mutum da ya saka tufafin sanyi ya rufe fuskarsa da sifar .,hau_Latn,A person in winter clothes covers their face with a sweater .,3275711232_e261143664.jpg
Mũrũ wa ng'ondu wa mũrangi ũrĩa ũragũthambia,kik_Latn,Brown puppy biting pole,3228069008_edb2961fc4.jpg
Dogol ɓaleere e ɓaleere ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon,fuv_Latn,Black and white dog running carrying red bucket in mouth .,3526897578_3cf77da99b.jpg
Mbalu babidi badi basomba mu musuku wa mâyi.,lua_Latn,Two dogs are playing in a pool .,2964438493_413667c04a.jpg
Mɔgɔ dɔ be nɛgɛso boli ka bɔ kulu kan.,dyu_Latn,A person in a biking suit rides a bike down a hill .,3538686658_30afc75f02.jpg
Omuzannyi wa basketball mu layini alina omupiira ate omulala mu bbulu agezaako okumulemesa .,lug_Latn,A basketball player in orange has the ball while another in blue tries to block him .,2993388841_6746140656.jpg
argaz n uḥezzil s uqerruy yettettatuɣ yettbedded ger argaz s t-shirt taẓwarant zdat n tmes d taḥezz,kab_Latn,a bald man with a tattooed head stands next to a man with a brown t-shirt in front of a transparent awning .,1429723917_6af585e4c0.jpg
Ọkùnrin éṣíà ń fi ìka ọwọ́ rẹ̀ sílẹ̀ ní òpópónà .,yor_Latn,Asian man giving thumbs up on street .,307994435_592f933a6d.jpg
Ajá aláwọ̀ búráwùn tó fẹ́lẹ́fẹ́lẹ́ àti ajá aláwọ̀ búráùn dúdú ń sáré nínú koríko aláwọ̀ ewé .,yor_Latn,The light brown dog and dark brown dog are running in the green grass .,1397887419_e798697b93.jpg
Mũndũ mũka ũmwe wa mũika ekalĩte kĩalanĩ e na kasandũkũ kanini ka ndune na aisisya ngusunĩ sya moko make.,kam_Latn,A young woman sitting on a ledge with a black purse looking at her finger nails .,2712787899_d85048eb6a.jpg
Umugabo ahagarara imbere y'imisozi,kin_Latn,A man biking in front of mountains .,95734036_bef6d1a871.jpg
Balunda basatu bavua benza mpala wa filme.,lua_Latn,Three friends making faces for the camera .,3662871327_b128d25f04.jpg
'n Trop honde wat naby 'n motor in 'n stegie baklei.,afr_Latn,A pack of dogs fighting near a car in an alley .,419116771_642800891d.jpg
Aqcic yesɛan taqemcelt taberkant d amecṭuḥ yettekker deg uḍar n usekker n tmeskinit.,kab_Latn,A boy wearing a black shirt is climbing inside the bucket of a mechanical digger .,3562302012_0cbcd01ff9.jpg
Yiwen n umeksa n Tlemant yettban-d tiɣmas-is mi d-tettḥerru ɣef yiwen n umeksa nniḍen n Tlemant.,kab_Latn,A German shepherd is showing its teeth as it growls at another German shepherd .,246231741_882b45c4e1.jpg
Raan ye panë ye rɔt looi ke ye panë ye rɔt looi.,dik_Latn,A skier makes a jump with his skis crossed .,3241965735_8742782a70.jpg
"Mutu umwe apwile hachihanda chakuswama nachihanda, apwile mwilu, hakulihela chazuvo.",cjk_Latn,"Someone on a dirt bike , high in the air , near a building .",2992614450_b5a6692239.jpg
Nkịta abụọ na-agba ọsọ n'ụzọ unyi n'ọhịa ahịhịa.,ibo_Latn,Two dogs are running down a dirt path in a grassy field .,2298077331_f9a1488067.jpg
O munzangala u zangula o maku mê bhu kaxi ka athu ka mu xinganeka.,kmb_Latn,A boy raises his arms amongst a crowd of people who are not in focus .,3652572138_34d6b72999.jpg
Umuntu uwaleikala pa snowmobile.,bem_Latn,A person on a snowmobile .,3704995657_e2e114083d.jpg
Mbua jiiadi ja mu lenga mu menha ni mbangala.,kmb_Latn,Two dogs running through the water with a stick .,257588281_39e1c9d929.jpg
'N Jong seun in 'n groen hemp hou 'n rooi en blou sokkerbal vas.,afr_Latn,A young boy in a green shirt is holding a red and blue soccer ball .,3609952704_3719ab0524.jpg
Ngũkũ nĩyendaa kũsemba na ndata kanyw'anĩ.,kam_Latn,A dog runs down a trail with a stick in his mouth .,3408274796_0dc62225e9.jpg
Mwasi moko ya moyen-orient alati litambala ya bule na motó afandaka pembeni ya elenge mobali moko alati bilamba ya bule .,lin_Latn,A middle eastern woman wearing a blue headscarf sits next to a boy in blue clothes .,2635400219_2e1a984fd3.jpg
'N Kind klim deur 'n klein deur.,afr_Latn,A kid climbs through a small door .,2759089516_cbb993cb92.jpg
ህፃን በሽቅብ እና በስላይድ ጨዋታ በሣር ውስጥ እየተጫወተ ነው .,amh_Ethi,A child is playing on a slip and slide game in the grass .,2537197415_af7c30dfc8.jpg
Nkịta ojii na nke na-acha ọcha na-awụlikwa elu ka a na-atụba bọl n'elu isi ya .,ibo_Latn,A black and white dog jumps up as a ball is thrown over his head .,214543992_ce6c0d9f9b.jpg
Muso dɔ lɔra yiri fila kan ka misiw ja.,dyu_Latn,A girl stands on two thin logs and photographs buffalo across a river .,3077166963_fe172c709d.jpg
Aqcic meẓẓiyit yetteddu ɣer tferka tazeggazt.,kab_Latn,A young boy moving towards a yellow ball .,3314180199_2121e80368.jpg
Wani mai yin snowboard yana cikin sama .,hau_Latn,A snowboarder is in the air .,3541474181_489f19fae7.jpg
Imbwa ileponta pa cipingo,bem_Latn,A dog jumping over a barrier on a course,2511762757_bd0ab0a017.jpg
Airĩtu erĩ makĩhũũrĩra makũnia-inĩ ma mbũri,kik_Latn,Two girls hopping in potato sacks,2589308405_e208b5e745.jpg
"Raan cï muk kë cï lueel "" Free Hug "".",dik_Latn,"A man is holding a sign that says "" Free Hugs "" .",476759700_8911f087f8.jpg
አንድ ሰው ከጀርባው በሸራ ታጅቦ በሐይቅ አቅራቢያ በውሃ ላይ ሽቅብ እያደረገ ነው !,amh_Ethi,A person is doing a flip in midair near a lake with sails behind him .,888425986_e4b6c12324.jpg
Ngui nene ya mũhuro nĩ ĩrathiũrũrũka ngui nene ya ndundu.,kik_Latn,Large brown dog is jumping over a smaller black dog .,2862469183_a4334b904a.jpg
ሁለት ውሾች ለኳስ ዘለሉ .,amh_Ethi,two dogs jump for the ball .,3164328039_2c56acf594.jpg
Kibuka kia minzangala ia mala ni ahatu akua Ásia a kuata ibhetu ia xikatela.,kmb_Latn,A group of young Asian boys and girls holding black flags .,3364797223_1f0b2f98ed.jpg
Mbwa moko ya brun mpe ya mpɛmbɛ ezali koleka na matiti oyo mbwa moko ya moindo ezali kolanda .,lin_Latn,A brown and white dog runs through the grass chased by a black dog .,3346711367_5e7b29e20f.jpg
Wata mata aure tana sanye da fushi a kan keke .,hau_Latn,A naked woman wearing body paint riding a bicycle .,3655074079_7df3812bc5.jpg
A skier skiing downhill na a ígwé ojii nke snow .,ibo_Latn,A skier skiing downhill in a cloud of snow .,3255482333_5bcee79f7e.jpg
አንድ ሕፃን ጥልቀት በሌለው ገንዳ ውስጥ ሲቀመጥ ጠብታ ውሃ ይይዛል ።,amh_Ethi,A toddler catches droplets of water as he sits in a shallow pool .,3621652774_fd9634bd5b.jpg
Vatu veji kutwama ha ma-bleycha nakuvumbika mijiko yaAmerica.,cjk_Latn,People are sitting on bleachers waving American flags .,325005410_e1ff5041b5.jpg
Debbo on ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon,fuv_Latn,The lady is surfing and riding a wave .,3627679667_0e3de9fc90.jpg
Nkịta na-agba ọsọ gafee ájá .,ibo_Latn,A dog runs across sand .,2491343114_a3e35a2a3a.jpg
Aaj ke kueth në thok ke cath në piiny.,dik_Latn,A dog with a stick in his mouth walking through water .,352382023_7605223d1c.jpg
Omwana bamusaddaase ne bamuggyamu omukwano Omuwala ayambadde enkuufiira emmyuufu n'enjeru n'ekyapa .,lug_Latn,A boy is whispering to a girl wearing a red and white hat and scarf .,3080056515_3013830309.jpg
Embwa enzirugavu ng'eri ku kipande kya bbulu .,lug_Latn,A brown dog laying on a blue sheet .,1383840121_c092110917.jpg
Kuje ɗiɗi ɓale ɗe ɗon ɓadake ngam huutugo kuwal ngal ɓale ɗe ɗon ɓadake yeeso suudu.,fuv_Latn,Two light brown dogs are tugging at a blue toy in front of a blue shed .,293327462_20dee0de56.jpg
Mutu umwe wakulilenga baseball eji kutambanga bola muze mukwavo eji kutambukila ku mbango.,cjk_Latn,A baseball player attempts to catch a ball while another runs towards the base .,3514179514_cbc3371b92.jpg
A surfer na a oji wetsuit surfs na a na-ajụ efegharị efegharị .,ibo_Latn,A surfer in a black wetsuit surfs on a medium wave .,2766765386_4c0beb939d.jpg
'n Hond spring in die lug om 'n item te vang.,afr_Latn,A dog is jumping in the air to catch an item .,859620561_de417cac1e.jpg
Andũ elĩ nĩmekũlanĩlya ngome.,kam_Latn,Two people are fencing .,3442978981_53bf1f45f3.jpg
Raan koor acë tɔ̈c në piän de piänk.,dik_Latn,A little boy lies down on a picnic table bench .,1204996216_71d7519d9a.jpg
Abanakashi 5 abafwele ifya kufwala ifyabuuta kabili ifyabuuta bali mu cilimba.,bem_Latn,Five women wearing skimpy red and black outfits pose .,2924908529_0ecb3cdbaa.jpg
Ðevi aɖe le fefe wɔm eye wòle tsi ɖem ɖe gbe me.,ewe_Latn,Child playing and hiding underneath hay .,500678178_26ce0f4417.jpg
Mbwa mosi ya mpembe ti ya ndombe me luta na nzadi.,kon_Latn,A black and white spotted dog jumps over a stream .,1620397000_3883e3ecd3.jpg
Embwa enzirugavu edduka mu luggya lw'emabega .,lug_Latn,A grey dog runs in a backyard terrace .,557601144_50b8c40393.jpg
Raan cï cath në skateboard ee cath në nhial në alɔŋ de bridge.,dik_Latn,A skateboarder is airborne on a bridge .,3691670743_0ed111bcf3.jpg
Mũndũ wĩhaarĩirie gũcakaya na njũng'wa ya njora ndune agĩtwarĩra mĩtĩ.,kik_Latn,Mountain biker in red striped helmet rides through the trees .,3299820401_c2589186c5.jpg
በውሃ ውስጥ የሚሮጥ ጥቁር ውሻ .,amh_Ethi,A black dog running through water .,1470132731_fa416b7504.jpg
Nwatakịrị na-agbalị ijide mmiri site na isi iyi n'ọnụ ya,ibo_Latn,A baby trying to catch water from a fountain in his mouth,2899374885_f3b2b1a290.jpg
Yaron da ya saka ɗaurin rufi da kuma ƙafar ɗinki yana tafiya a cikin ƙananan kogin .,hau_Latn,The boy in the red hat and shirt is wading in the shallows of the river .,3025513877_1a6160070d.jpg
Ọkùnrin kan tí ó wọ aṣọ aláwọ̀ dúdú mú àmì kékeré kan .,yor_Latn,A man in a black hoodie holding a small sign .,318667317_108c402140.jpg
Omukazi omukulu ow'olususu oluddugavu ng'akutte omwana ow'olususu olukyaka .,lug_Latn,An older dark-skinned woman holding a lighter-skinned baby .,3217909454_7baa0edbb2.jpg
Karen da aka gan shi yana tafiya a cikin ruwa mai ƙaramin ruwa .,hau_Latn,A brown spotted dog walks in shallow water .,3682277595_55f8b16975.jpg
"Muso min tun be yɛlɛmisɛn kɛra cɛncɛn kan, ale suu donna kɔgɔji kɔnɔ.",dyu_Latn,The smiling woman at the beach is buried in seaweed .,2836360729_6500249fe6.jpg
Umupashi wa ku makasa uwaba na kampeni wa ku makasa uwaba na kampeni wa ku makasa uwaba na kampeni wa ku makasa uwaba na kampeni wa ku makasa,bem_Latn,One football player holding the ball is chased by another football player from the opposing team,2871962580_b85ce502ba.jpg
Ngui ithatũ nĩ irathiĩ rũgendo-inĩ.,kik_Latn,Three dogs are running on the grass .,3461437556_cc5e97f3ac.jpg
Raan ë lök wïïr në gɔt nhom nhial.,dik_Latn,A skier on a high mountain slope .,3166578139_33500f7e8a.jpg
Andũ erĩ maikaraga mbĩnĩ thĩinĩ wa barabara ya taũni.,kik_Latn,Two people sit on a bench on a city street .,804087017_330bcc8c56.jpg
Otu nwoke nwere akpụkpọ ụkwụ oroma guzo na mmadụ ole na ole ndị ọzọ.,ibo_Latn,A man with orange boots stands with a few other people .,246508774_1e9885f1b7.jpg
